online_order_id,online_customer_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id
81768,10439,20/03/2024 02:59,Completed,Mobile App,Delivery,,1,0.23,Mobile Wallet,879
81769,10098,27/03/2024 05:49,Preparing,Web,Pickup,2,0,1.93,Card,923
81770,10068,11/03/2024 12:09,Preparing,Web,Delivery,,3.19,1.37,Card,557
81771,10495,13/03/2024 14:03,Placed,Web,Delivery,,2.96,1.43,Mobile Wallet,213
81772,10008,16/03/2024 12:51,Preparing,Mobile App,Pickup,1,0,0.29,Mobile Wallet,167
81773,10332,17/03/2024 18:46,Completed,Mobile App,Delivery,,2.14,1.04,PayPal,394
81774,10228,29/03/2024 21:38,Preparing,Web,Delivery,,2.17,0.38,Mobile Wallet,998
81775,10440,23/03/2024 07:06,Cancelled,Mobile App,Delivery,,2.31,0.5,PayPal,78
81776,10238,03/03/2024 19:04,Placed,Mobile App,Delivery,,2.57,0.41,Card,650
81777,10452,13/03/2024 21:35,Completed,Web,Pickup,2,0,0.85,Card,365
81778,10243,27/03/2024 16:35,Cancelled,Mobile App,Delivery,,1.91,0.45,Card,634
81779,10353,18/03/2024 18:38,Completed,Web,Pickup,,0,0.96,PayPal,158
81780,10464,01/03/2024 18:43,Preparing,Mobile App,Delivery,,2.15,1.97,Mobile Wallet,370
81781,10261,05/03/2024 23:57,Completed,Mobile App,Delivery,,2.57,1.38,PayPal,780
81782,10442,01/03/2024 22:10,Placed,Web,Pickup,,0,0.48,PayPal,460
81783,10130,26/03/2024 07:15,Preparing,Mobile App,Delivery,,3.93,0.01,Card,96
81784,10168,01/03/2024 01:35,Cancelled,Web,Pickup,3,0,0.37,Mobile Wallet,398
81785,10157,13/03/2024 09:01,Preparing,Mobile App,Pickup,3,0,1.34,Mobile Wallet,174
81786,10290,18/03/2024 06:58,Cancelled,Web,Pickup,1,0,1.78,PayPal,505
81787,10024,22/03/2024 10:52,Preparing,Mobile App,Pickup,3,0,0.99,PayPal,307
81788,10491,04/03/2024 11:18,Placed,Web,Delivery,,1.69,1.73,Card,253
81789,10240,05/03/2024 16:04,Cancelled,Web,Pickup,1,0,0.44,Card,139
81790,10112,02/03/2024 15:59,Completed,Web,Pickup,1,0,1.84,PayPal,636
81791,10062,10/03/2024 12:22,Placed,Mobile App,Pickup,,0,1.85,Mobile Wallet,441
81792,10061,12/03/2024 09:24,Preparing,Web,Delivery,,2.43,0.55,Card,182
81793,10337,23/03/2024 06:43,Preparing,Mobile App,Delivery,,3.66,0.2,Mobile Wallet,590
81794,10299,27/03/2024 04:47,Completed,Web,Delivery,,2.28,0.7,PayPal,117
81795,10386,02/03/2024 05:22,Placed,Web,Pickup,2,0,1.33,Card,976
81796,10089,11/03/2024 15:49,Placed,Web,Delivery,,1.59,0.42,Card,299
81797,10152,21/03/2024 10:56,Preparing,Web,Pickup,1,0,0.06,Mobile Wallet,649
81798,10468,17/03/2024 16:28,Completed,Mobile App,Delivery,,1.46,0.13,Card,387
81799,10243,08/03/2024 19:11,Completed,Web,Pickup,1,0,1.07,Mobile Wallet,548
81800,10432,04/03/2024 20:39,Preparing,Web,Pickup,1,0,0.15,PayPal,654
81801,10056,08/03/2024 13:31,Completed,Mobile App,Pickup,2,0,1.77,Card,663
81802,10425,21/03/2024 10:29,Cancelled,Web,Delivery,,2.83,1.59,PayPal,816
81803,10162,01/03/2024 21:52,Preparing,Mobile App,Pickup,2,0,0.59,Mobile Wallet,523
81804,10239,27/03/2024 11:02,Placed,Web,Delivery,,3.7,0.46,Mobile Wallet,696
81805,10274,26/03/2024 11:44,Cancelled,Mobile App,Delivery,,3.73,1.16,Mobile Wallet,303
81806,10419,03/03/2024 09:42,Preparing,Web,Delivery,,3.4,0.48,Card,964
81807,10261,11/03/2024 23:46,Placed,Mobile App,Delivery,,2.58,0.19,PayPal,212
81808,10171,09/03/2024 02:45,Placed,Mobile App,Delivery,,2.47,1.68,Card,714
81809,10412,29/03/2024 22:57,Placed,Web,Delivery,,2.87,0.14,Mobile Wallet,728
81810,10325,15/03/2024 15:32,Cancelled,Web,Delivery,,3.04,1.99,PayPal,820
81811,10016,01/03/2024 12:35,Placed,Web,Delivery,,3.59,1.45,Card,566
81812,10166,29/03/2024 23:49,Placed,Web,Delivery,,3.06,0.96,Card,817
81813,10225,29/03/2024 17:03,Placed,Web,Pickup,1,0,1.98,PayPal,30
81814,10195,23/03/2024 22:31,Completed,Mobile App,Delivery,,1.78,0.17,Card,722
81815,10308,23/03/2024 08:27,Placed,Web,Pickup,3,0,0.35,PayPal,819
81816,10257,15/03/2024 07:05,Cancelled,Mobile App,Delivery,,1.12,0.87,Card,269
81817,10023,01/03/2024 03:03,Completed,Web,Delivery,,2.13,1.27,Card,626
81818,10186,19/03/2024 10:34,Cancelled,Web,Pickup,2,0,0.47,Card,469
81819,10409,15/03/2024 15:19,Completed,Web,Pickup,2,0,0.73,Card,87
81820,10402,26/03/2024 03:31,Placed,Mobile App,Pickup,1,0,0.11,Card,188
81821,10124,29/03/2024 03:07,Completed,Web,Pickup,,0,1.54,Mobile Wallet,142
81822,10488,06/03/2024 17:22,Placed,Web,Delivery,,1.8,0.09,Card,942
81823,10444,25/03/2024 01:20,Placed,Web,Pickup,3,0,0.52,Mobile Wallet,192
81824,10133,25/03/2024 21:59,Cancelled,Mobile App,Delivery,,3.64,0.5,Card,10
81825,10194,25/03/2024 01:04,Placed,Mobile App,Delivery,,1.8,0.31,Card,669
81826,10073,08/03/2024 18:38,Completed,Mobile App,Pickup,3,0,0.6,Card,861
81827,10125,17/03/2024 18:14,Cancelled,Web,Pickup,2,0,0.21,PayPal,815
81828,10043,18/03/2024 18:11,Completed,Mobile App,Pickup,1,0,0.31,PayPal,296
81829,10388,09/03/2024 11:48,Cancelled,Web,Pickup,1,0,1.44,PayPal,116
81830,10175,14/03/2024 08:56,Preparing,Web,Delivery,,3.01,0.94,PayPal,775
81831,10211,24/03/2024 08:18,Placed,Web,Pickup,3,0,1.46,PayPal,436
81832,10124,13/03/2024 12:50,Completed,Web,Delivery,,2.4,1.66,Card,34
81833,10345,14/03/2024 04:25,Placed,Mobile App,Pickup,1,0,0.48,Card,121
81834,10107,24/03/2024 22:45,Completed,Mobile App,Pickup,2,0,1.77,Card,439
81835,10203,07/03/2024 10:27,Placed,Web,Delivery,,1.28,1.2,Mobile Wallet,61
81836,10239,25/03/2024 18:36,Placed,Web,Delivery,,1.72,0.18,Mobile Wallet,300
81837,10102,07/03/2024 03:08,Cancelled,Mobile App,Pickup,2,0,2,Card,769
81838,10452,04/03/2024 11:55,Placed,Mobile App,Pickup,1,0,1.52,PayPal,887
81839,10200,22/03/2024 00:18,Cancelled,Web,Delivery,,1.03,0.37,Card,864
81840,10416,27/03/2024 16:10,Placed,Mobile App,Delivery,,3.34,0.22,Card,463
81841,10429,12/03/2024 02:56,Cancelled,Mobile App,Delivery,,2.42,1.41,PayPal,768
81842,10374,19/03/2024 21:50,Placed,Web,Pickup,1,0,0.78,Mobile Wallet,500
81843,10406,03/03/2024 15:17,Placed,Mobile App,Pickup,2,0,1.21,Card,681
81844,10446,25/03/2024 12:58,Completed,Web,Pickup,1,0,0.46,Mobile Wallet,440
81845,10245,27/03/2024 16:40,Preparing,Mobile App,Pickup,1,0,0.39,Mobile Wallet,561
81846,10081,28/03/2024 14:32,Preparing,Web,Delivery,,1.72,0.55,PayPal,699
81847,10215,05/03/2024 04:44,Completed,Web,Delivery,,3.09,1.71,PayPal,952
81848,10067,17/03/2024 16:40,Placed,Mobile App,Pickup,1,0,0.48,PayPal,706
81849,10220,24/03/2024 15:15,Placed,Web,Pickup,1,0,1.49,PayPal,956
81850,10400,02/03/2024 22:02,Preparing,Web,Delivery,,2.56,0.41,PayPal,381
81851,10204,02/03/2024 05:47,Cancelled,Web,Delivery,,3.05,0.15,Mobile Wallet,672
81852,10109,08/03/2024 23:42,Preparing,Mobile App,Delivery,,3.69,0.71,PayPal,80
81853,10261,20/03/2024 20:29,Placed,Mobile App,Delivery,,2.88,0.97,Mobile Wallet,713
81854,10330,29/03/2024 06:29,Preparing,Mobile App,Delivery,,1.87,1.93,Card,73
81855,10124,25/03/2024 00:30,Cancelled,Web,Pickup,1,0,0.69,Card,377
81856,10245,19/03/2024 13:03,Placed,Web,Delivery,,1.7,0.75,Mobile Wallet,544
81857,10064,05/03/2024 15:55,Completed,Mobile App,Delivery,,3.07,0.04,Card,740
81858,10260,14/03/2024 04:02,Completed,Web,Pickup,1,0,1.87,Mobile Wallet,704
81859,10232,19/03/2024 08:01,Cancelled,Mobile App,Pickup,2,0,1.74,Mobile Wallet,771
81860,10152,24/03/2024 18:23,Completed,Web,Pickup,1,0,1.07,PayPal,440
81861,10297,07/03/2024 16:29,Completed,Web,Pickup,2,0,0.59,Mobile Wallet,87
81862,10455,08/03/2024 23:16,Preparing,Web,Pickup,2,0,0.37,Card,868
81863,10151,20/03/2024 13:32,Cancelled,Web,Delivery,,2.22,1.4,Mobile Wallet,662
81864,10243,19/03/2024 02:42,Placed,Mobile App,Delivery,,3.29,1.94,Card,116
81865,10329,10/03/2024 19:49,Completed,Web,Pickup,2,0,1.04,Card,13
81866,10167,24/03/2024 16:12,Preparing,Web,Pickup,2,0,1.67,PayPal,860
81867,10424,16/03/2024 16:29,Cancelled,Web,Delivery,,3.94,1.8,Mobile Wallet,789
81868,10313,02/03/2024 08:42,Preparing,Mobile App,Pickup,3,0,1.18,PayPal,221
81869,10279,20/03/2024 18:12,Completed,Web,Delivery,,3.35,0.76,PayPal,644
81870,10177,10/03/2024 20:37,Placed,Mobile App,Pickup,1,0,1.62,Card,550
81871,10345,09/03/2024 15:50,Completed,Mobile App,Delivery,,3.94,1.5,PayPal,944
81872,10432,13/03/2024 03:41,Cancelled,Web,Delivery,,1.72,1.59,PayPal,401
81873,10436,02/03/2024 08:10,Preparing,Mobile App,Pickup,1,0,1.5,Card,251
81874,10004,18/03/2024 17:12,Placed,Web,Pickup,,0,0.23,PayPal,624
81875,10258,04/03/2024 09:58,Placed,Web,Delivery,,3.44,0.67,Card,725
81876,10025,18/03/2024 01:48,Placed,Mobile App,Delivery,,1.24,1.26,Card,356
81877,10440,21/03/2024 14:56,Cancelled,Web,Pickup,1,0,1.73,Mobile Wallet,908
81878,10101,29/03/2024 12:49,Preparing,Web,Pickup,,0,1.46,Card,440
81879,10327,01/03/2024 18:22,Cancelled,Mobile App,Pickup,3,0,0.89,PayPal,79
81880,10201,03/03/2024 15:33,Cancelled,Web,Delivery,,3.18,1.53,PayPal,880
81881,10344,28/03/2024 03:19,Preparing,Mobile App,Delivery,,1.06,1.6,Mobile Wallet,588
81882,10447,18/03/2024 11:56,Placed,Web,Pickup,,0,1.13,Mobile Wallet,884
81883,10035,19/03/2024 01:56,Completed,Web,Pickup,1,0,1.94,Card,943
81884,10104,05/03/2024 01:24,Preparing,Mobile App,Pickup,2,0,0.72,Card,936
81885,10104,05/03/2024 22:44,Cancelled,Web,Pickup,,0,0.93,Card,738
81886,10435,05/03/2024 15:02,Placed,Web,Delivery,,1,0.23,PayPal,123
81887,10122,22/03/2024 06:53,Cancelled,Mobile App,Pickup,2,0,0.75,Card,899
81888,10112,25/03/2024 19:29,Completed,Mobile App,Pickup,1,0,0.53,Card,567
81889,10372,27/03/2024 08:12,Completed,Web,Delivery,,1.42,0.79,Mobile Wallet,804
81890,10023,20/03/2024 14:56,Completed,Mobile App,Delivery,,3.98,0.47,Card,606
81891,10350,19/03/2024 03:06,Cancelled,Web,Pickup,1,0,1.86,PayPal,816
81892,10380,09/03/2024 11:52,Placed,Web,Pickup,2,0,1.67,Mobile Wallet,555
81893,10048,05/03/2024 15:46,Preparing,Mobile App,Pickup,2,0,1.04,PayPal,778
81894,10088,28/03/2024 14:27,Cancelled,Web,Pickup,,0,1.52,Card,543
81895,10448,06/03/2024 05:35,Preparing,Mobile App,Delivery,,2.23,0.68,Mobile Wallet,287
81896,10385,23/03/2024 10:17,Cancelled,Mobile App,Pickup,1,0,1.36,Card,718
81897,10233,19/03/2024 07:48,Cancelled,Web,Pickup,1,0,1.8,Mobile Wallet,518
81898,10400,01/03/2024 16:53,Completed,Web,Delivery,,2.13,0.29,Mobile Wallet,582
81899,10431,09/03/2024 05:05,Preparing,Mobile App,Delivery,,1.98,0.32,PayPal,268
81900,10348,16/03/2024 05:57,Cancelled,Web,Pickup,1,0,1.37,PayPal,464
81901,10292,04/03/2024 07:35,Preparing,Web,Delivery,,3.95,0.28,Mobile Wallet,789
81902,10204,26/03/2024 08:58,Completed,Web,Pickup,1,0,0.86,Mobile Wallet,322
81903,10278,08/03/2024 04:56,Preparing,Web,Pickup,1,0,1.7,Card,316
81904,10488,25/03/2024 16:19,Cancelled,Mobile App,Delivery,,2.52,0.58,Card,827
81905,10153,30/03/2024 10:59,Placed,Mobile App,Pickup,1,0,0.69,Mobile Wallet,878
81906,10280,30/03/2024 19:15,Cancelled,Web,Pickup,1,0,0.71,Card,526
81907,10121,18/03/2024 18:31,Cancelled,Web,Pickup,,0,1.08,Mobile Wallet,975
81908,10096,29/03/2024 00:22,Cancelled,Mobile App,Delivery,,2.14,0.16,Mobile Wallet,105
81909,10033,28/03/2024 18:45,Cancelled,Mobile App,Pickup,,0,1.08,Mobile Wallet,203
81910,10295,08/03/2024 00:06,Preparing,Mobile App,Pickup,,0,1.03,Card,266
81911,10253,30/03/2024 06:39,Completed,Web,Delivery,,2.2,0.37,Mobile Wallet,662
81912,10406,17/03/2024 18:41,Placed,Mobile App,Delivery,,3.65,1.33,PayPal,44
81913,10387,29/03/2024 04:42,Completed,Mobile App,Pickup,,0,1.14,Card,31
81914,10345,08/03/2024 15:24,Completed,Web,Delivery,,3.34,0.69,PayPal,931
81915,10138,24/03/2024 19:53,Cancelled,Mobile App,Pickup,2,0,1.19,Card,629
81916,10072,09/03/2024 10:49,Preparing,Web,Pickup,3,0,1.37,Mobile Wallet,564
81917,10295,11/03/2024 02:41,Preparing,Web,Pickup,,0,0.68,Card,430
81918,10134,15/03/2024 22:07,Preparing,Mobile App,Delivery,,3.17,1.86,Card,20
81919,10468,08/03/2024 15:09,Preparing,Mobile App,Pickup,,0,1.89,Card,801
81920,10445,16/03/2024 15:00,Completed,Web,Delivery,,1.67,1.98,Mobile Wallet,185
81921,10055,17/03/2024 15:33,Placed,Mobile App,Pickup,3,0,1.04,PayPal,831
81922,10487,28/03/2024 18:09,Completed,Mobile App,Pickup,1,0,1.55,PayPal,786
81923,10423,01/03/2024 08:18,Preparing,Mobile App,Pickup,2,0,1.26,Card,247
81924,10450,06/03/2024 03:38,Cancelled,Mobile App,Delivery,,1.49,0.4,Mobile Wallet,867
81925,10171,13/03/2024 05:57,Placed,Web,Delivery,,3.52,0.42,PayPal,607
81926,10046,21/03/2024 15:32,Placed,Mobile App,Pickup,3,0,1.66,Card,721
81927,10055,08/03/2024 21:31,Completed,Web,Delivery,,3.45,0.95,Mobile Wallet,193
81928,10050,20/03/2024 09:34,Cancelled,Mobile App,Delivery,,1.14,1.92,PayPal,93
81929,10488,30/03/2024 06:40,Placed,Mobile App,Delivery,,3.85,1.58,Card,490
81930,10398,21/03/2024 18:45,Cancelled,Web,Pickup,2,0,1.39,Mobile Wallet,735
81931,10243,28/03/2024 12:53,Preparing,Mobile App,Delivery,,1.02,0.72,Card,152
81932,10433,08/03/2024 09:48,Preparing,Mobile App,Pickup,,0,1.11,PayPal,722
81933,10214,15/03/2024 18:23,Cancelled,Mobile App,Delivery,,2.62,0.56,Card,140
81934,10071,24/03/2024 05:17,Completed,Mobile App,Pickup,3,0,1.08,PayPal,325
81935,10376,15/03/2024 10:36,Completed,Web,Pickup,3,0,1,PayPal,604
81936,10491,04/03/2024 18:38,Cancelled,Mobile App,Delivery,,1.08,1.87,Card,747
81937,10452,02/03/2024 22:49,Preparing,Mobile App,Delivery,,2.12,0.46,Mobile Wallet,187
81938,10450,04/03/2024 07:27,Preparing,Web,Delivery,,2.93,1.65,Card,960
81939,10410,04/03/2024 03:37,Preparing,Web,Pickup,3,0,0.65,PayPal,328
81940,10018,29/03/2024 19:51,Cancelled,Web,Delivery,,3.05,0.57,PayPal,12
81941,10436,27/03/2024 16:32,Cancelled,Web,Pickup,,0,1,Mobile Wallet,806
81942,10480,20/03/2024 06:06,Cancelled,Mobile App,Delivery,,3.16,0.59,PayPal,751
81943,10077,06/03/2024 21:42,Completed,Web,Delivery,,3.76,0.58,Card,388
81944,10270,08/03/2024 20:49,Placed,Web,Delivery,,1.57,0.13,Card,885
81945,10311,30/03/2024 08:40,Placed,Mobile App,Delivery,,2.87,0.12,Mobile Wallet,21
81946,10005,24/03/2024 15:31,Preparing,Mobile App,Delivery,,1.79,0.32,Mobile Wallet,175
81947,10284,02/03/2024 02:27,Preparing,Mobile App,Pickup,3,0,0.81,Mobile Wallet,920
81948,10045,09/03/2024 05:20,Completed,Mobile App,Pickup,2,0,0.93,PayPal,966
81949,10383,23/03/2024 00:28,Preparing,Mobile App,Pickup,3,0,0.31,Mobile Wallet,104
81950,10483,15/03/2024 19:27,Preparing,Web,Delivery,,2.53,1.55,Mobile Wallet,568
81951,10380,30/03/2024 22:21,Preparing,Web,Pickup,,0,0.78,Mobile Wallet,51
81952,10445,21/03/2024 00:05,Placed,Mobile App,Delivery,,1.53,0.91,Card,370
81953,10102,26/03/2024 16:34,Preparing,Web,Pickup,2,0,0.65,Card,205
81954,10080,19/03/2024 17:56,Preparing,Web,Delivery,,3.2,1.6,Mobile Wallet,485
81955,10438,30/03/2024 03:26,Completed,Web,Delivery,,2.66,0.29,Card,917
81956,10167,27/03/2024 06:53,Preparing,Mobile App,Pickup,2,0,1.11,PayPal,907
81957,10137,23/03/2024 06:13,Cancelled,Mobile App,Pickup,1,0,0.44,PayPal,451
81958,10149,01/03/2024 21:21,Completed,Mobile App,Delivery,,3.6,1.16,PayPal,155
81959,10313,09/03/2024 05:06,Cancelled,Mobile App,Delivery,,1.01,1.14,PayPal,995
81960,10036,03/03/2024 12:33,Completed,Web,Delivery,,3,1.19,Mobile Wallet,989
81961,10467,10/03/2024 18:00,Cancelled,Mobile App,Pickup,1,0,0.28,Mobile Wallet,81
81962,10485,06/03/2024 22:43,Preparing,Web,Delivery,,3.44,1.51,Card,923
81963,10069,03/03/2024 11:17,Preparing,Web,Pickup,,0,0.08,Card,172
81964,10136,24/03/2024 14:28,Cancelled,Mobile App,Pickup,,0,1.37,Mobile Wallet,81
81965,10379,09/03/2024 09:41,Preparing,Mobile App,Pickup,3,0,1.85,Card,328
81966,10104,13/03/2024 15:47,Completed,Web,Delivery,,3.77,1.29,Mobile Wallet,878
81967,10438,21/03/2024 22:40,Placed,Mobile App,Pickup,1,0,1.67,Card,536
81968,10489,26/03/2024 23:09,Placed,Web,Delivery,,3.34,1.29,Card,603
81969,10399,05/03/2024 05:00,Completed,Web,Pickup,1,0,0.96,Mobile Wallet,549
81970,10445,03/03/2024 13:55,Preparing,Web,Delivery,,2.73,1.98,Card,498
81971,10108,28/03/2024 16:51,Placed,Web,Pickup,1,0,0.8,Mobile Wallet,634
81972,10078,06/03/2024 06:13,Preparing,Web,Delivery,,1.35,1.37,Mobile Wallet,764
81973,10492,22/03/2024 05:36,Preparing,Web,Pickup,,0,0.23,Mobile Wallet,838
81974,10345,06/03/2024 06:37,Placed,Mobile App,Delivery,,2.21,0.26,Card,890
81975,10022,29/03/2024 02:29,Placed,Mobile App,Delivery,,1.41,0.69,Mobile Wallet,747
81976,10474,10/03/2024 00:12,Preparing,Web,Pickup,2,0,0.59,Card,217
81977,10221,10/03/2024 11:37,Placed,Web,Pickup,3,0,0.91,Mobile Wallet,811
81978,10416,07/03/2024 19:26,Completed,Web,Pickup,1,0,0.2,PayPal,872
81979,10012,16/03/2024 08:15,Placed,Mobile App,Pickup,2,0,1.96,Card,34
81980,10306,06/03/2024 20:41,Placed,Web,Pickup,,0,1.4,PayPal,378
81981,10496,04/03/2024 00:06,Placed,Web,Pickup,,0,1.43,Mobile Wallet,382
81982,10306,27/03/2024 13:17,Cancelled,Web,Pickup,2,0,1.55,Card,565
81983,10497,07/03/2024 10:58,Completed,Web,Pickup,1,0,0.85,PayPal,29
81984,10282,18/03/2024 15:06,Completed,Web,Pickup,3,0,0.42,Card,231
81985,10133,08/03/2024 02:34,Placed,Web,Delivery,,3.97,1.86,PayPal,886
81986,10064,22/03/2024 19:32,Preparing,Mobile App,Pickup,2,0,0.56,Card,821
81987,10307,21/03/2024 03:59,Placed,Mobile App,Delivery,,2.28,1.18,PayPal,917
81988,10117,06/03/2024 18:09,Completed,Web,Delivery,,2.03,0.52,Card,478
81989,10424,11/03/2024 02:18,Completed,Web,Delivery,,1.75,0.25,Mobile Wallet,8
81990,10186,26/03/2024 16:30,Cancelled,Mobile App,Pickup,,0,0.85,PayPal,111
81991,10319,17/03/2024 21:06,Cancelled,Mobile App,Delivery,,2.12,0.85,Card,284
81992,10485,12/03/2024 10:27,Cancelled,Web,Delivery,,1.41,1.62,PayPal,530
81993,10223,06/03/2024 00:45,Placed,Web,Delivery,,3.31,1.59,Mobile Wallet,144
81994,10063,10/03/2024 10:20,Placed,Mobile App,Delivery,,2.66,0.2,PayPal,429
81995,10142,23/03/2024 06:06,Preparing,Mobile App,Delivery,,2.55,1.09,Mobile Wallet,586
81996,10050,05/03/2024 21:18,Preparing,Web,Pickup,,0,1.74,Card,804
81997,10499,22/03/2024 02:13,Placed,Web,Pickup,1,0,1.02,PayPal,866
81998,10232,12/03/2024 05:14,Placed,Mobile App,Delivery,,3.14,0.66,Card,483
81999,10417,25/03/2024 03:39,Completed,Mobile App,Pickup,3,0,0.6,PayPal,92
82000,10090,09/03/2024 22:41,Placed,Web,Delivery,,2.7,0.36,Mobile Wallet,909
