online_order_id,online_customer_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id,time_range
81236,10160,2024-03-02 15:52:00,Completed,Mobile App,Pickup,3,0.0,1.74,PayPal,603,12:00-18:00
81237,10354,2024-03-26 14:18:00,Cancelled,Mobile App,Delivery,2,1.94,1.3,PayPal,298,12:00-18:00
81238,10237,2024-03-05 18:44:00,Cancelled,Web,Pickup,1,0.0,0.75,Card,704,18:00-24:00
81239,10083,2024-03-08 13:31:00,Preparing,Mobile App,Delivery,4,3.61,0.23,PayPal,193,12:00-18:00
81240,10254,2024-03-29 11:56:00,Cancelled,Web,Delivery,1,3.25,1.09,PayPal,230,06:00-12:00
81241,10005,2024-03-20 19:39:00,Completed,Mobile App,Pickup,2,0.0,1.04,Mobile Wallet,174,18:00-24:00
81242,10456,2024-03-07 10:34:00,Completed,Web,Pickup,5,0.0,1.61,Mobile Wallet,656,06:00-12:00
81243,10191,2024-03-22 01:35:00,Preparing,Mobile App,Pickup,1,0.0,1.85,Mobile Wallet,678,00:00-06:00
81244,10437,2024-03-08 11:23:00,Cancelled,Web,Delivery,1,1.95,0.36,PayPal,119,06:00-12:00
81245,10035,2024-03-15 04:36:00,Preparing,Web,Delivery,3,3.08,1.08,PayPal,486,00:00-06:00
81246,10049,2024-03-29 10:38:00,Cancelled,Web,Delivery,2,1.2,1.27,Card,678,06:00-12:00
81247,10177,2024-03-09 18:24:00,Completed,Mobile App,Delivery,2,3.46,1.74,Mobile Wallet,718,18:00-24:00
81248,10374,2024-03-29 10:07:00,Cancelled,Mobile App,Pickup,5,0.0,1.12,Mobile Wallet,633,06:00-12:00
81249,10338,2024-03-04 12:37:00,Preparing,Web,Delivery,2,3.19,0.56,PayPal,624,12:00-18:00
81250,10289,2024-03-06 18:23:00,Cancelled,Mobile App,Delivery,1,2.73,1.71,Mobile Wallet,420,18:00-24:00
81251,10142,2024-03-08 15:36:00,Placed,Web,Pickup,5,0.0,1.98,Card,956,12:00-18:00
81252,10476,2024-03-07 12:33:00,Preparing,Mobile App,Delivery,2,3.62,0.65,Card,92,12:00-18:00
81253,10071,2024-03-22 11:12:00,Completed,Mobile App,Pickup,5,0.0,1.0,Card,93,06:00-12:00
81254,10124,2024-03-18 13:06:00,Cancelled,Mobile App,Pickup,2,0.0,0.62,Mobile Wallet,237,12:00-18:00
81255,10163,2024-03-28 13:14:00,Preparing,Web,Delivery,2,3.84,1.67,Mobile Wallet,52,12:00-18:00
81256,10074,2024-03-23 07:18:00,Completed,Web,Pickup,3,0.0,1.12,PayPal,821,06:00-12:00
81257,10334,2024-03-02 03:37:00,Completed,Mobile App,Pickup,2,0.0,1.54,PayPal,777,00:00-06:00
81258,10373,2024-03-29 01:54:00,Preparing,Mobile App,Pickup,5,0.0,0.75,Mobile Wallet,367,00:00-06:00
81259,10006,2024-03-21 02:52:00,Completed,Web,Delivery,1,1.02,0.62,Card,835,00:00-06:00
81260,10467,2024-03-23 21:11:00,Placed,Mobile App,Pickup,3,0.0,0.07,PayPal,468,18:00-24:00
81261,10329,2024-03-02 23:58:00,Completed,Mobile App,Pickup,2,0.0,1.25,Mobile Wallet,908,18:00-24:00
81262,10422,2024-03-22 10:14:00,Cancelled,Mobile App,Delivery,2,1.52,1.5,Mobile Wallet,688,06:00-12:00
81263,10385,2024-03-02 17:43:00,Completed,Web,Delivery,5,2.84,1.43,Mobile Wallet,231,12:00-18:00
81264,10377,2024-03-06 23:47:00,Placed,Mobile App,Delivery,3,3.5,0.24,PayPal,8,18:00-24:00
81265,10327,2024-03-15 07:13:00,Placed,Mobile App,Delivery,2,3.95,0.39,Mobile Wallet,928,06:00-12:00
81266,10378,2024-03-16 03:21:00,Completed,Web,Delivery,1,3.72,1.17,PayPal,286,00:00-06:00
81267,10265,2024-03-19 08:22:00,Cancelled,Web,Delivery,1,1.19,1.65,Mobile Wallet,485,06:00-12:00
81268,10076,2024-03-08 20:30:00,Cancelled,Web,Pickup,2,0.0,0.55,Card,100,18:00-24:00
81269,10353,2024-03-29 21:55:00,Placed,Mobile App,Pickup,1,0.0,0.55,PayPal,747,18:00-24:00
81270,10061,2024-03-26 20:35:00,Placed,Mobile App,Pickup,3,0.0,0.18,Card,746,18:00-24:00
81271,10094,2024-03-09 10:47:00,Completed,Web,Delivery,2,3.3,1.58,Card,195,06:00-12:00
81272,10327,2024-03-04 16:46:00,Preparing,Mobile App,Pickup,5,0.0,1.67,Mobile Wallet,256,12:00-18:00
81273,10483,2024-03-07 00:58:00,Completed,Web,Delivery,3,2.14,0.57,PayPal,58,00:00-06:00
81274,10072,2024-03-11 06:48:00,Preparing,Mobile App,Pickup,1,0.0,1.77,Card,544,06:00-12:00
81275,10152,2024-03-13 00:57:00,Placed,Mobile App,Pickup,2,0.0,0.71,PayPal,81,00:00-06:00
81276,10179,2024-03-02 16:07:00,Cancelled,Web,Pickup,3,0.0,1.08,Card,598,12:00-18:00
81277,10360,2024-03-30 09:36:00,Completed,Web,Pickup,1,0.0,0.68,Mobile Wallet,683,06:00-12:00
81278,10283,2024-03-24 08:37:00,Preparing,Mobile App,Pickup,2,0.0,0.44,PayPal,560,06:00-12:00
81279,10017,2024-03-24 12:44:00,Preparing,Mobile App,Delivery,4,1.42,1.17,PayPal,655,12:00-18:00
81280,10289,2024-03-15 16:06:00,Placed,Mobile App,Pickup,5,0.0,1.74,Card,394,12:00-18:00
81281,10082,2024-03-16 05:35:00,Completed,Web,Pickup,1,0.0,0.37,PayPal,589,00:00-06:00
81282,10157,2024-03-22 05:54:00,Preparing,Web,Delivery,1,2.32,1.23,Mobile Wallet,675,00:00-06:00
81283,10295,2024-03-22 13:16:00,Preparing,Mobile App,Pickup,4,0.0,1.45,Mobile Wallet,509,12:00-18:00
81284,10173,2024-03-14 15:52:00,Placed,Web,Pickup,4,0.0,1.53,Mobile Wallet,361,12:00-18:00
81285,10056,2024-03-13 06:12:00,Cancelled,Web,Pickup,3,0.0,0.33,Card,100,06:00-12:00
81286,10473,2024-03-26 20:23:00,Preparing,Web,Pickup,5,0.0,1.33,Card,374,18:00-24:00
81287,10497,2024-03-15 01:48:00,Preparing,Mobile App,Delivery,5,2.38,0.33,Card,426,00:00-06:00
81288,10338,2024-03-10 02:53:00,Preparing,Mobile App,Delivery,1,1.92,0.37,Card,936,00:00-06:00
81289,10224,2024-03-12 03:18:00,Preparing,Mobile App,Delivery,4,1.01,0.32,Card,826,00:00-06:00
81290,10242,2024-03-22 11:53:00,Cancelled,Mobile App,Pickup,5,0.0,1.41,Card,987,06:00-12:00
81291,10199,2024-03-15 11:43:00,Preparing,Mobile App,Delivery,2,3.32,1.8,Mobile Wallet,867,06:00-12:00
81292,10374,2024-03-25 07:23:00,Placed,Mobile App,Pickup,5,0.0,0.98,Mobile Wallet,550,06:00-12:00
81293,10497,2024-03-11 02:08:00,Preparing,Web,Delivery,1,2.11,0.68,Card,843,00:00-06:00
81294,10313,2024-03-30 09:08:00,Preparing,Web,Pickup,5,0.0,1.0,Card,635,06:00-12:00
81295,10109,2024-03-05 05:25:00,Completed,Mobile App,Pickup,3,0.0,1.31,PayPal,844,00:00-06:00
81296,10078,2024-03-18 14:30:00,Cancelled,Web,Pickup,4,0.0,0.52,PayPal,144,12:00-18:00
81297,10092,2024-03-19 02:57:00,Placed,Mobile App,Delivery,1,3.42,0.69,Mobile Wallet,100,00:00-06:00
81298,10052,2024-03-08 07:43:00,Completed,Web,Pickup,1,0.0,1.15,PayPal,380,06:00-12:00
81299,10352,2024-03-23 02:59:00,Cancelled,Mobile App,Pickup,4,0.0,1.54,PayPal,102,00:00-06:00
81300,10218,2024-03-28 11:19:00,Cancelled,Mobile App,Pickup,4,0.0,1.56,Mobile Wallet,380,06:00-12:00
81301,10172,2024-03-09 03:20:00,Cancelled,Mobile App,Pickup,4,0.0,1.74,Card,703,00:00-06:00
81302,10077,2024-03-16 08:13:00,Completed,Web,Delivery,1,2.54,1.23,PayPal,283,06:00-12:00
81303,10223,2024-03-22 03:38:00,Completed,Web,Delivery,4,1.36,0.98,PayPal,218,00:00-06:00
81304,10026,2024-03-20 08:58:00,Completed,Mobile App,Pickup,4,0.0,1.53,Card,806,06:00-12:00
81305,10278,2024-03-14 08:17:00,Completed,Mobile App,Pickup,1,0.0,0.04,PayPal,833,06:00-12:00
81306,10153,2024-03-28 02:44:00,Placed,Mobile App,Delivery,1,3.2,1.06,PayPal,284,00:00-06:00
81307,10128,2024-03-04 19:48:00,Placed,Web,Delivery,3,3.18,1.27,PayPal,677,18:00-24:00
81308,10458,2024-03-21 20:17:00,Preparing,Mobile App,Pickup,5,0.0,0.08,PayPal,332,18:00-24:00
81309,10191,2024-03-07 16:17:00,Placed,Mobile App,Delivery,2,2.54,1.45,PayPal,432,12:00-18:00
81310,10475,2024-03-19 05:42:00,Placed,Web,Pickup,1,0.0,1.9,PayPal,371,00:00-06:00
81311,10370,2024-03-20 17:25:00,Placed,Web,Delivery,2,2.71,1.99,Mobile Wallet,745,12:00-18:00
81312,10264,2024-03-03 05:20:00,Completed,Mobile App,Delivery,3,1.65,1.87,PayPal,868,00:00-06:00
81313,10383,2024-03-13 14:23:00,Placed,Mobile App,Delivery,5,3.73,1.36,PayPal,932,12:00-18:00
81314,10003,2024-03-01 20:26:00,Cancelled,Web,Pickup,5,0.0,0.55,PayPal,152,18:00-24:00
81315,10307,2024-03-11 01:44:00,Preparing,Web,Pickup,5,0.0,1.42,Card,544,00:00-06:00
81316,10033,2024-03-27 18:09:00,Cancelled,Mobile App,Pickup,3,0.0,1.08,PayPal,719,18:00-24:00
81317,10477,2024-03-16 14:35:00,Completed,Mobile App,Delivery,4,2.04,0.89,PayPal,910,12:00-18:00
81318,10438,2024-03-25 05:20:00,Preparing,Mobile App,Pickup,5,0.0,0.51,Card,748,00:00-06:00
81319,10339,2024-03-29 17:38:00,Cancelled,Mobile App,Delivery,5,1.25,1.5,Mobile Wallet,977,12:00-18:00
81320,10190,2024-03-15 08:25:00,Cancelled,Mobile App,Pickup,3,0.0,0.06,Mobile Wallet,852,06:00-12:00
81321,10300,2024-03-29 09:51:00,Completed,Mobile App,Delivery,4,2.25,1.53,PayPal,100,06:00-12:00
81322,10285,2024-03-18 01:54:00,Preparing,Mobile App,Pickup,5,0.0,1.21,Card,375,00:00-06:00
81323,10050,2024-03-10 14:48:00,Placed,Mobile App,Pickup,5,0.0,0.36,Card,47,12:00-18:00
81324,10393,2024-03-17 00:30:00,Preparing,Mobile App,Pickup,4,0.0,1.8,PayPal,468,00:00-06:00
81325,10164,2024-03-29 19:32:00,Completed,Mobile App,Pickup,1,0.0,0.45,PayPal,628,18:00-24:00
81326,10254,2024-03-21 10:55:00,Preparing,Web,Pickup,1,0.0,0.8,Card,520,06:00-12:00
81327,10273,2024-03-30 20:44:00,Preparing,Web,Pickup,5,0.0,0.77,Mobile Wallet,18,18:00-24:00
81328,10215,2024-03-09 14:18:00,Placed,Web,Pickup,2,0.0,0.28,Mobile Wallet,316,12:00-18:00
81329,10258,2024-03-28 06:53:00,Cancelled,Web,Delivery,4,1.98,0.5,Mobile Wallet,234,06:00-12:00
81330,10321,2024-03-17 20:27:00,Placed,Mobile App,Pickup,4,0.0,1.1,Card,739,18:00-24:00
81331,10436,2024-03-21 20:00:00,Completed,Web,Delivery,2,1.53,1.87,Card,957,18:00-24:00
81332,10166,2024-03-14 08:00:00,Placed,Web,Delivery,4,1.62,0.92,Card,170,06:00-12:00
81333,10351,2024-03-09 01:11:00,Cancelled,Web,Pickup,3,0.0,1.61,PayPal,994,00:00-06:00
81334,10447,2024-03-12 03:27:00,Cancelled,Web,Delivery,4,1.02,0.06,Mobile Wallet,388,00:00-06:00
81335,10209,2024-03-04 04:51:00,Cancelled,Mobile App,Pickup,4,0.0,1.77,Mobile Wallet,821,00:00-06:00
81336,10062,2024-03-20 22:58:00,Cancelled,Web,Delivery,4,1.88,0.8,Mobile Wallet,122,18:00-24:00
81337,10394,2024-03-17 12:54:00,Cancelled,Mobile App,Delivery,1,2.29,0.25,Card,423,12:00-18:00
81338,10434,2024-03-08 16:32:00,Completed,Mobile App,Pickup,3,0.0,1.31,Card,619,12:00-18:00
81339,10468,2024-03-22 23:07:00,Preparing,Mobile App,Delivery,4,1.29,1.28,Card,350,18:00-24:00
81340,10235,2024-03-12 19:59:00,Completed,Mobile App,Pickup,3,0.0,1.38,PayPal,574,18:00-24:00
81341,10404,2024-03-26 20:39:00,Completed,Web,Pickup,3,0.0,1.52,Card,100,18:00-24:00
81342,10268,2024-03-11 01:24:00,Completed,Mobile App,Pickup,3,0.0,1.43,PayPal,535,00:00-06:00
81343,10484,2024-03-26 20:00:00,Completed,Mobile App,Delivery,2,3.14,1.35,Card,144,18:00-24:00
81344,10381,2024-03-07 16:02:00,Completed,Mobile App,Delivery,4,1.77,0.46,Card,953,12:00-18:00
81345,10299,2024-03-27 14:08:00,Placed,Mobile App,Pickup,1,0.0,0.73,Mobile Wallet,776,12:00-18:00
81346,10382,2024-03-29 03:31:00,Preparing,Mobile App,Pickup,1,0.0,1.29,Mobile Wallet,675,00:00-06:00
81347,10437,2024-03-18 04:51:00,Cancelled,Web,Pickup,1,0.0,1.74,PayPal,50,00:00-06:00
81348,10090,2024-03-01 15:32:00,Placed,Mobile App,Pickup,1,0.0,0.45,Card,944,12:00-18:00
81349,10115,2024-03-13 15:59:00,Placed,Web,Delivery,4,2.07,0.92,Mobile Wallet,397,12:00-18:00
81350,10465,2024-03-24 20:28:00,Preparing,Web,Delivery,1,2.09,0.07,Mobile Wallet,938,18:00-24:00
81351,10051,2024-03-13 08:31:00,Placed,Web,Pickup,3,0.0,0.89,Mobile Wallet,825,06:00-12:00
81352,10127,2024-03-12 15:41:00,Preparing,Web,Delivery,2,1.69,1.43,Card,322,12:00-18:00
81353,10021,2024-03-05 03:47:00,Preparing,Web,Pickup,5,0.0,1.81,Card,689,00:00-06:00
81354,10268,2024-03-10 10:53:00,Preparing,Web,Pickup,1,0.0,1.17,Mobile Wallet,711,06:00-12:00
81355,10245,2024-03-25 10:28:00,Placed,Mobile App,Pickup,5,0.0,1.58,Card,597,06:00-12:00
81356,10101,2024-03-21 02:40:00,Placed,Mobile App,Pickup,5,0.0,0.39,Mobile Wallet,14,00:00-06:00
81357,10302,2024-03-28 05:29:00,Cancelled,Mobile App,Delivery,5,2.71,1.16,Card,58,00:00-06:00
81358,10369,2024-03-27 19:16:00,Cancelled,Web,Pickup,3,0.0,0.5,PayPal,257,18:00-24:00
81359,10308,2024-03-29 17:21:00,Preparing,Mobile App,Pickup,1,0.0,1.01,Mobile Wallet,555,12:00-18:00
81360,10146,2024-03-25 05:17:00,Preparing,Mobile App,Pickup,4,0.0,0.55,Mobile Wallet,889,00:00-06:00
81361,10258,2024-03-06 01:45:00,Preparing,Mobile App,Pickup,3,0.0,0.01,Mobile Wallet,804,00:00-06:00
81362,10241,2024-03-09 03:17:00,Placed,Mobile App,Pickup,4,0.0,1.35,Card,427,00:00-06:00
81363,10474,2024-03-30 00:44:00,Preparing,Web,Pickup,1,0.0,1.56,Card,258,00:00-06:00
81364,10110,2024-03-15 13:32:00,Cancelled,Web,Pickup,3,0.0,1.37,Mobile Wallet,649,12:00-18:00
81365,10108,2024-03-15 17:38:00,Preparing,Web,Delivery,5,3.3,1.57,Card,460,12:00-18:00
81366,10313,2024-03-15 19:43:00,Cancelled,Mobile App,Delivery,3,3.34,0.54,PayPal,178,18:00-24:00
81367,10242,2024-03-07 14:21:00,Completed,Mobile App,Pickup,3,0.0,1.45,Mobile Wallet,271,12:00-18:00
81368,10162,2024-03-20 08:32:00,Cancelled,Mobile App,Pickup,1,0.0,0.01,PayPal,478,06:00-12:00
81369,10029,2024-03-30 09:22:00,Preparing,Mobile App,Pickup,5,0.0,1.53,Card,793,06:00-12:00
81370,10420,2024-03-10 11:51:00,Completed,Mobile App,Delivery,5,3.5,0.05,PayPal,725,06:00-12:00
81371,10405,2024-03-26 09:33:00,Preparing,Web,Pickup,2,0.0,1.24,PayPal,806,06:00-12:00
81372,10439,2024-03-04 09:17:00,Preparing,Web,Pickup,2,0.0,0.65,PayPal,227,06:00-12:00
81373,10483,2024-03-18 18:03:00,Cancelled,Web,Pickup,4,0.0,0.56,Mobile Wallet,224,18:00-24:00
81374,10301,2024-03-05 14:47:00,Placed,Mobile App,Pickup,2,0.0,0.55,PayPal,355,12:00-18:00
81375,10225,2024-03-22 11:22:00,Preparing,Web,Pickup,1,0.0,0.65,Mobile Wallet,907,06:00-12:00
81376,10212,2024-03-07 20:17:00,Completed,Web,Delivery,3,2.69,0.88,PayPal,554,18:00-24:00
81377,10294,2024-03-01 23:52:00,Preparing,Web,Pickup,5,0.0,1.74,Mobile Wallet,521,18:00-24:00
81378,10365,2024-03-21 06:58:00,Preparing,Web,Pickup,3,0.0,0.64,Card,527,06:00-12:00
81379,10236,2024-03-10 01:20:00,Completed,Mobile App,Pickup,1,0.0,1.21,Card,8,00:00-06:00
81380,10072,2024-03-30 05:29:00,Cancelled,Mobile App,Delivery,3,2.19,0.97,Card,107,00:00-06:00
81381,10426,2024-03-24 07:31:00,Completed,Web,Delivery,5,2.7,1.99,Mobile Wallet,703,06:00-12:00
81382,10448,2024-03-13 20:43:00,Completed,Web,Pickup,2,0.0,1.47,Mobile Wallet,76,18:00-24:00
81383,10048,2024-03-25 04:49:00,Preparing,Web,Delivery,4,2.72,0.94,Mobile Wallet,589,00:00-06:00
81384,10098,2024-03-20 14:42:00,Completed,Mobile App,Delivery,5,2.35,1.76,Mobile Wallet,646,12:00-18:00
81385,10078,2024-03-09 06:26:00,Completed,Mobile App,Pickup,5,0.0,1.06,Mobile Wallet,122,06:00-12:00
81386,10379,2024-03-19 06:30:00,Completed,Web,Pickup,5,0.0,1.25,PayPal,718,06:00-12:00
81387,10010,2024-03-11 06:00:00,Completed,Mobile App,Delivery,5,1.45,1.71,Mobile Wallet,703,06:00-12:00
81388,10346,2024-03-30 17:55:00,Preparing,Mobile App,Pickup,1,0.0,1.79,Mobile Wallet,405,12:00-18:00
81389,10445,2024-03-09 14:16:00,Preparing,Web,Delivery,5,1.93,0.2,Mobile Wallet,401,12:00-18:00
81390,10309,2024-03-06 19:04:00,Completed,Web,Delivery,3,1.98,0.63,Card,909,18:00-24:00
81391,10337,2024-03-10 04:18:00,Completed,Web,Delivery,1,2.27,0.54,Card,569,00:00-06:00
81392,10396,2024-03-07 05:58:00,Cancelled,Web,Pickup,2,0.0,1.67,PayPal,404,00:00-06:00
81393,10014,2024-03-18 07:30:00,Placed,Mobile App,Pickup,3,0.0,0.88,Card,928,06:00-12:00
81394,10106,2024-03-05 05:25:00,Preparing,Web,Pickup,3,0.0,0.33,Card,259,00:00-06:00
81395,10062,2024-03-15 10:07:00,Cancelled,Web,Pickup,3,0.0,0.42,Card,661,06:00-12:00
81396,10410,2024-03-12 14:50:00,Placed,Mobile App,Pickup,3,0.0,0.03,PayPal,203,12:00-18:00
81397,10412,2024-03-05 13:17:00,Completed,Mobile App,Pickup,1,0.0,1.89,Card,672,12:00-18:00
81398,10223,2024-03-04 20:14:00,Cancelled,Mobile App,Pickup,2,0.0,0.03,PayPal,498,18:00-24:00
81399,10374,2024-03-07 09:43:00,Preparing,Web,Pickup,2,0.0,1.13,Card,580,06:00-12:00
81400,10266,2024-03-07 09:09:00,Cancelled,Web,Delivery,5,1.18,1.6,Mobile Wallet,321,06:00-12:00
81401,10339,2024-03-29 02:32:00,Cancelled,Web,Pickup,4,0.0,0.84,Card,369,00:00-06:00
81402,10480,2024-03-09 06:22:00,Completed,Web,Delivery,1,3.36,0.06,Card,457,06:00-12:00
81403,10157,2024-03-13 01:38:00,Completed,Web,Pickup,2,0.0,1.57,PayPal,180,00:00-06:00
81404,10015,2024-03-07 13:39:00,Cancelled,Web,Pickup,1,0.0,1.08,Mobile Wallet,270,12:00-18:00
81405,10370,2024-03-08 04:45:00,Placed,Web,Delivery,1,2.05,0.45,PayPal,32,00:00-06:00
81406,10034,2024-03-22 15:34:00,Cancelled,Mobile App,Delivery,5,3.57,1.07,Card,267,12:00-18:00
81407,10439,2024-03-15 04:09:00,Cancelled,Mobile App,Delivery,2,3.7,0.51,PayPal,229,00:00-06:00
81408,10337,2024-03-22 17:52:00,Cancelled,Web,Pickup,4,0.0,0.25,Mobile Wallet,515,12:00-18:00
81409,10067,2024-03-11 06:21:00,Placed,Web,Delivery,4,3.15,0.56,Mobile Wallet,457,06:00-12:00
81410,10054,2024-03-11 07:05:00,Completed,Web,Delivery,4,3.19,0.6,Mobile Wallet,368,06:00-12:00
81411,10499,2024-03-06 23:51:00,Completed,Mobile App,Pickup,3,0.0,0.75,Card,271,18:00-24:00
81412,10297,2024-03-18 12:33:00,Placed,Web,Delivery,2,3.94,0.03,Mobile Wallet,811,12:00-18:00
81413,10018,2024-03-08 08:49:00,Cancelled,Mobile App,Delivery,3,1.04,0.96,PayPal,665,06:00-12:00
81414,10097,2024-03-10 18:39:00,Cancelled,Mobile App,Pickup,3,0.0,1.09,Card,558,18:00-24:00
81415,10382,2024-03-16 08:22:00,Preparing,Mobile App,Pickup,3,0.0,0.68,PayPal,670,06:00-12:00
81416,10396,2024-03-16 13:57:00,Completed,Web,Pickup,5,0.0,1.56,PayPal,416,12:00-18:00
81417,10329,2024-03-25 17:26:00,Preparing,Web,Delivery,5,1.68,0.91,Card,494,12:00-18:00
81418,10062,2024-03-16 19:41:00,Completed,Mobile App,Pickup,1,0.0,0.87,Card,236,18:00-24:00
81419,10495,2024-03-19 02:14:00,Preparing,Web,Delivery,1,3.52,0.44,Card,192,00:00-06:00
81420,10102,2024-03-26 14:49:00,Placed,Mobile App,Pickup,2,0.0,1.08,Mobile Wallet,831,12:00-18:00
81421,10485,2024-03-18 01:01:00,Preparing,Web,Delivery,2,3.04,1.27,Mobile Wallet,216,00:00-06:00
81422,10116,2024-03-25 14:43:00,Cancelled,Web,Delivery,5,1.84,1.92,PayPal,45,12:00-18:00
81423,10152,2024-03-22 16:30:00,Cancelled,Mobile App,Pickup,1,0.0,0.27,PayPal,525,12:00-18:00
81424,10001,2024-03-12 10:31:00,Completed,Web,Delivery,1,3.77,1.23,Card,265,06:00-12:00
81425,10031,2024-03-07 13:03:00,Cancelled,Web,Pickup,3,0.0,1.53,Card,578,12:00-18:00
81426,10201,2024-03-30 09:41:00,Cancelled,Mobile App,Delivery,4,2.77,0.5,PayPal,460,06:00-12:00
81427,10037,2024-03-13 13:42:00,Preparing,Mobile App,Delivery,4,1.37,1.48,Mobile Wallet,421,12:00-18:00
81428,10078,2024-03-21 04:17:00,Preparing,Mobile App,Delivery,4,3.28,0.02,Card,524,00:00-06:00
81429,10267,2024-03-29 14:32:00,Cancelled,Web,Pickup,5,0.0,1.32,PayPal,605,12:00-18:00
81430,10421,2024-03-25 15:11:00,Cancelled,Web,Delivery,4,1.21,1.96,Mobile Wallet,17,12:00-18:00
81431,10175,2024-03-18 08:42:00,Completed,Web,Pickup,4,0.0,1.25,PayPal,99,06:00-12:00
81432,10300,2024-03-23 04:15:00,Completed,Web,Delivery,3,2.57,0.18,Mobile Wallet,771,00:00-06:00
81433,10309,2024-03-23 12:09:00,Cancelled,Mobile App,Pickup,2,0.0,0.11,Card,848,12:00-18:00
81434,10443,2024-03-12 10:53:00,Completed,Mobile App,Pickup,5,0.0,1.33,PayPal,380,06:00-12:00
81435,10183,2024-03-01 14:07:00,Placed,Mobile App,Delivery,1,1.73,0.99,Mobile Wallet,822,12:00-18:00
81436,10223,2024-03-23 04:52:00,Cancelled,Mobile App,Pickup,3,0.0,0.08,Card,824,00:00-06:00
81437,10303,2024-03-27 04:44:00,Placed,Web,Delivery,4,3.9,0.48,Mobile Wallet,239,00:00-06:00
81438,10345,2024-03-02 19:32:00,Completed,Mobile App,Pickup,1,0.0,1.7,Mobile Wallet,6,18:00-24:00
81439,10443,2024-03-19 03:28:00,Cancelled,Web,Delivery,3,1.65,0.36,Mobile Wallet,385,00:00-06:00
81440,10485,2024-03-14 07:14:00,Cancelled,Web,Pickup,5,0.0,1.46,PayPal,110,06:00-12:00
81441,10184,2024-03-12 07:38:00,Completed,Mobile App,Pickup,4,0.0,1.57,PayPal,549,06:00-12:00
81442,10235,2024-03-10 12:41:00,Completed,Mobile App,Pickup,5,0.0,1.51,Card,209,12:00-18:00
81443,10433,2024-03-16 04:33:00,Completed,Web,Pickup,3,0.0,0.63,PayPal,573,00:00-06:00
81444,10052,2024-03-30 02:27:00,Cancelled,Mobile App,Delivery,1,2.87,1.28,PayPal,793,00:00-06:00
81445,10104,2024-03-16 22:56:00,Completed,Mobile App,Pickup,2,0.0,1.79,Card,802,18:00-24:00
81446,10492,2024-03-15 16:32:00,Placed,Web,Delivery,4,1.57,0.62,Mobile Wallet,564,12:00-18:00
81447,10359,2024-03-19 02:41:00,Placed,Web,Pickup,5,0.0,0.19,Mobile Wallet,149,00:00-06:00
81448,10307,2024-03-07 15:12:00,Completed,Mobile App,Pickup,1,0.0,0.79,PayPal,270,12:00-18:00
81449,10054,2024-03-15 17:42:00,Preparing,Mobile App,Pickup,1,0.0,1.65,Card,411,12:00-18:00
81450,10281,2024-03-13 11:02:00,Placed,Mobile App,Delivery,2,1.67,1.39,Card,507,06:00-12:00
81451,10126,2024-03-21 00:59:00,Preparing,Web,Delivery,3,1.04,0.49,Card,803,00:00-06:00
81452,10440,2024-03-19 20:46:00,Preparing,Mobile App,Pickup,2,0.0,0.37,Mobile Wallet,671,18:00-24:00
81453,10298,2024-03-12 21:37:00,Completed,Mobile App,Pickup,2,0.0,0.86,PayPal,410,18:00-24:00
81454,10461,2024-03-15 13:41:00,Completed,Web,Delivery,3,3.87,0.27,Mobile Wallet,531,12:00-18:00
81455,10127,2024-03-05 09:32:00,Cancelled,Mobile App,Delivery,3,1.31,1.65,Card,292,06:00-12:00
81456,10369,2024-03-22 04:13:00,Completed,Web,Pickup,3,0.0,0.92,PayPal,987,00:00-06:00
81457,10255,2024-03-08 19:09:00,Placed,Mobile App,Pickup,1,0.0,1.12,Card,268,18:00-24:00
81458,10459,2024-03-07 17:31:00,Placed,Mobile App,Pickup,1,0.0,0.13,Mobile Wallet,516,12:00-18:00
81459,10142,2024-03-28 04:53:00,Cancelled,Mobile App,Pickup,4,0.0,1.41,Card,264,00:00-06:00
81460,10203,2024-03-21 13:49:00,Completed,Mobile App,Delivery,4,1.99,1.14,Mobile Wallet,789,12:00-18:00
81461,10485,2024-03-25 13:24:00,Completed,Web,Pickup,2,0.0,1.94,Card,601,12:00-18:00
81462,10365,2024-03-04 05:33:00,Placed,Mobile App,Pickup,2,0.0,1.46,Mobile Wallet,649,00:00-06:00
81463,10100,2024-03-28 09:01:00,Preparing,Web,Delivery,4,1.09,1.86,Mobile Wallet,979,06:00-12:00
81464,10062,2024-03-05 06:50:00,Cancelled,Mobile App,Pickup,5,0.0,1.61,PayPal,295,06:00-12:00
81465,10357,2024-03-16 14:58:00,Preparing,Web,Pickup,2,0.0,0.62,Card,954,12:00-18:00
81466,10363,2024-03-23 17:47:00,Placed,Web,Pickup,5,0.0,0.52,Card,588,12:00-18:00
81467,10117,2024-03-16 11:03:00,Cancelled,Web,Pickup,5,0.0,1.05,Card,205,06:00-12:00
81468,10451,2024-03-26 08:31:00,Placed,Mobile App,Delivery,3,1.29,0.0,Mobile Wallet,208,06:00-12:00
81469,10007,2024-03-15 21:01:00,Cancelled,Mobile App,Delivery,1,1.08,1.81,Mobile Wallet,110,18:00-24:00
81470,10192,2024-03-08 20:17:00,Preparing,Mobile App,Delivery,4,1.55,0.44,PayPal,783,18:00-24:00
